chid,casn,dsstox_substance_id,casn_normalized,PUBCHEM_CID
46470.0,88678-31-3,DTXSID6046470,88678-31-3,
46472.0,90729-43-4,DTXSID6046472,90729-43-4,
44758.0,93957-55-2,DTXSID3044758,93957-55-2,
46474.0,99464-64-9,DTXSID6046474,99464-64-9,
46475.0,14368-24-2,DTXSID1046475,14368-24-2,
46478.0,60282-87-3,DTXSID6046478,60282-87-3,
23529.0,479-92-5,DTXSID6023529,479-92-5,
46480.0,123447-62-1,DTXSID0046480,123447-62-1,
46481.0,106685-40-9,DTXSID5046481,106685-40-9,
46482.0,112887-68-0,DTXSID0046482,112887-68-0,
46483.0,124858-35-1,DTXSID5046483,124858-35-1,
46484.0,125-60-0,DTXSID0046484,125-60-0,
46485.0,137234-62-9,DTXSID5046485,137234-62-9,
46486.0,140462-76-6,DTXSID0046486,140462-76-6,
46487.0,142340-99-6,DTXSID5046487,142340-99-6,
44218.0,145821-59-6,DTXSID2044218,145821-59-6,
46490.0,26750-81-2,DTXSID4046490,26750-81-2,
46491.0,39809-25-1,DTXSID9046491,39809-25-1,
46492.0,341031-54-7,DTXSID4046492,341031-54-7,
23667.0,5630-53-5,DTXSID5023667,5630-53-5,
40653.0,80573-04-2,DTXSID7040653,80573-04-2,
46495.0,130656-51-8,DTXSID9046495,130656-51-8,
40647.0,24584-09-6,DTXSID3040647,24584-09-6,
22866.0,2624-43-3,DTXSID4022866,2624-43-3,
46499.0,74697-28-2,DTXSID9046499,74697-28-2,
46501.0,79094-20-5,DTXSID6046501,79094-20-5,
46502.0,108929-04-0,DTXSID1046502,108929-04-0,
46503.0,38398-32-2,DTXSID6046503,38398-32-2,
46504.0,38821-52-2,DTXSID1046504,38821-52-2,
46505.0,2448-68-2,DTXSID6046505,2448-68-2,
46506.0,106308-44-5,DTXSID1046506,106308-44-5,
46507.0,78-41-1,DTXSID6046507,78-41-1,
47825.0,125317-39-7,DTXSID5047825,125317-39-7,
46510.0,33996-58-6,DTXSID5046510,33996-58-6,
46511.0,306-94-5,DTXSID0046511,306-94-5,
46512.0,96-27-5,DTXSID5046512,96-27-5,
46513.0,111-01-3,DTXSID0046513,111-01-3,
31903.0,98-98-6,DTXSID7031903,98-98-6,
23157.0,66108-95-0,DTXSID6023157,66108-95-0,
22133.0,886-86-2,DTXSID6022133,886-86-2,
46523.0,611-71-2,DTXSID4046523,611-71-2,
25390.0,143-27-1,DTXSID7025390,143-27-1,
46525.0,2174-64-3,DTXSID4046525,2174-64-3,
46526.0,614-18-6,DTXSID9046526,614-18-6,
46529.0,60812-23-9,DTXSID4046529,60812-23-9,
46531.0,586-98-1,DTXSID8046531,586-98-1,
41743.0,85-83-6,DTXSID8041743,85-83-6,
46534.0,1188-37-0,DTXSID3046534,1188-37-0,
46535.0,543-82-8,DTXSID8046535,543-82-8,
46536.0,34592-47-7,DTXSID3046536,34592-47-7,
30432.0,2353-33-5,DTXSID7030432,2353-33-5,
46539.0,5743-49-7,DTXSID8046539,5743-49-7,
46541.0,940-69-2,DTXSID2046541,940-69-2,
46543.0,2398-81-4,DTXSID2046543,2398-81-4,
46545.0,886-38-4,DTXSID2046545,886-38-4,
24961.0,77-58-7,DTXSID6024961,77-58-7,
44424.0,3731-52-0,DTXSID2044424,3731-52-0,
20614.0,297-76-7,DTXSID4020614,297-76-7,
46550.0,10049-83-9,DTXSID1046550,10049-83-9,
47828.0,3505-38-2,DTXSID0047828,3505-38-2,
48383.0,502-54-5,DTXSID6048383,502-54-5,
46553.0,152-43-2,DTXSID6046553,152-43-2,
41080.0,150824-47-8,DTXSID8041080,150824-47-8,
46555.0,38083-17-9,DTXSID6046555,38083-17-9,
41852.0,116-52-9,DTXSID0041852,116-52-9,
46557.0,38609-97-1,DTXSID6046557,38609-97-1,
46558.0,615-74-7,DTXSID1046558,615-74-7,
46560.0,423-55-2,DTXSID5046560,423-55-2,
43761.0,587-90-6,DTXSID0043761,587-90-6,
46561.0,79467-22-4,DTXSID0046561,79467-22-4,
46563.0,3412-76-8,DTXSID0046563,3412-76-8,
46565.0,84392-17-6,DTXSID0046565,84392-17-6,
46569.0,6968-72-5,DTXSID0046569,6968-72-5,
46570.0,22994-85-0,DTXSID9046570,22994-85-0,
46572.0,140-87-4,DTXSID9046572,140-87-4,
43777.0,1811-28-5,DTXSID4043777,1811-28-5,
46576.0,605-91-4,DTXSID9046576,605-91-4,
46579.0,25526-93-6,DTXSID4046579,25526-93-6,
46580.0,21245-01-2,DTXSID3046580,21245-01-2,
38852.0,27503-81-7,DTXSID3038852,27503-81-7,
46584.0,2037-95-8,DTXSID3046584,2037-95-8,
46585.0,3753-81-9,DTXSID8046585,3753-81-9,
44280.0,130-95-0,DTXSID0044280,130-95-0,
46589.0,50865-01-5,DTXSID8046589,50865-01-5,
34540.0,52508-35-7,DTXSID2034540,52508-35-7,
46591.0,905-97-5,DTXSID2046591,905-97-5,
39721.0,3055-99-0,DTXSID5039721,3055-99-0,
44247.0,585-86-4,DTXSID9044247,585-86-4,
46594.0,41468-25-1,DTXSID7046594,41468-25-1,
46599.0,91296-86-5,DTXSID2046599,91296-86-5,
46600.0,115550-35-1,DTXSID4046600,115550-35-1,
40662.0,57808-65-8,DTXSID6040662,57808-65-8,
46602.0,70-00-8,DTXSID4046602,70-00-8,
47833.0,26786-32-3,DTXSID9047833,26786-32-3,
46604.0,55750-06-6,DTXSID4046604,55750-06-6,
46606.0,147228-81-7,DTXSID4046606,147228-81-7,
46610.0,135729-62-3,DTXSID8046610,135729-62-3,
47835.0,125-86-0,DTXSID9047835,125-86-0,
43714.0,85622-93-1,DTXSID5043714,85622-93-1,
46619.0,65899-73-2,DTXSID3046619,65899-73-2,
46623.0,100299-08-9,DTXSID7046623,100299-08-9,
20120.0,123524-52-7,DTXSID3020120,123524-52-7,
21223.0,132907-72-3,DTXSID3021223,132907-72-3,
23724.0,10405-02-4,DTXSID7023724,10405-02-4,
23496.0,104632-26-0,DTXSID6023496,104632-26-0,
46628.0,106463-17-6,DTXSID2046628,106463-17-6,
46631.0,10402-53-6,DTXSID1046631,10402-53-6,
23313.0,135-07-9,DTXSID6023313,135-07-9,
46633.0,59-58-5,DTXSID1046633,59-58-5,
46634.0,41826-92-0,DTXSID6046634,41826-92-0,
46638.0,30299-08-2,DTXSID6046638,30299-08-2,
46639.0,88069-67-4,DTXSID1046639,88069-67-4,
46640.0,81872-10-8,DTXSID0046640,81872-10-8,
46641.0,3286-46-2,DTXSID5046641,3286-46-2,
23094.0,16320-04-0,DTXSID4023094,16320-04-0,
47837.0,113-07-5,DTXSID9047837,113-07-5,
46644.0,23255-99-4,DTXSID0046644,23255-99-4,
46648.0,112965-21-6,DTXSID0046648,112965-21-6,
23222.0,13010-47-4,DTXSID2023222,13010-47-4,
23736.0,50700-72-6,DTXSID1023736,50700-72-6,
22649.0,5003-48-5,DTXSID5022649,5003-48-5,
46651.0,532-11-6,DTXSID9046651,532-11-6,
22595.0,68302-57-8,DTXSID2022595,68302-57-8,
46652.0,33490-33-4,DTXSID4046652,33490-33-4,
22725.0,139481-59-7,DTXSID0022725,139481-59-7,
47838.0,134-80-5,DTXSID4047838,134-80-5,
21084.0,11042-64-1,DTXSID6021084,11042-64-1,
47839.0,475207-59-1,DTXSID9047839,475207-59-1,
46662.0,135159-51-2,DTXSID8046662,135159-51-2,
46663.0,82186-77-4,DTXSID3046663,82186-77-4,
46664.0,191732-72-6,DTXSID8046664,191732-72-6,
46665.0,132866-11-6,DTXSID3046665,132866-11-6,
20796.0,89226-75-5,DTXSID9020796,89226-75-5,
22609.0,521-17-5,DTXSID9022609,521-17-5,
46670.0,93793-83-0,DTXSID2046670,93793-83-0,
23036.0,54350-48-0,DTXSID0023036,54350-48-0,
46673.0,188627-80-7,DTXSID7046673,188627-80-7,
46675.0,231277-92-2,DTXSID7046675,231277-92-2,
46677.0,23182-46-9,DTXSID7046677,23182-46-9,
46678.0,148016-81-3,DTXSID2046678,148016-81-3,
23427.0,2152-34-3,DTXSID3023427,2152-34-3,
46681.0,443913-73-3,DTXSID1046681,443913-73-3,
23024.0,965-90-2,DTXSID6023024,965-90-2,
46685.0,116649-85-5,DTXSID1046685,116649-85-5,
46687.0,113712-98-4,DTXSID1046687,113712-98-4,
46688.0,32266-10-7,DTXSID6046688,32266-10-7,
46689.0,6981-18-6,DTXSID1046689,6981-18-6,
46690.0,78613-35-1,DTXSID0046690,78613-35-1,
46691.0,118292-40-3,DTXSID5046691,118292-40-3,
20238.0,59721-29-8,DTXSID0020238,59721-29-8,
46692.0,161967-81-3,DTXSID0046692,161967-81-3,
44208.0,122852-69-1,DTXSID8044208,122852-69-1,
46693.0,122892-31-3,DTXSID5046693,122892-31-3,
47840.0,129101-54-8,DTXSID8047840,129101-54-8,
46695.0,127294-70-6,DTXSID5046695,127294-70-6,
46696.0,1193386-64-9,DTXSID0046696,1193386-64-9,
46697.0,127045-41-4,DTXSID5046697,127045-41-4,
47842.0,115964-29-9,DTXSID8047842,115964-29-9,
46698.0,120011-70-3,DTXSID0046698,120011-70-3,
46699.0,6933-90-0,DTXSID5046699,6933-90-0,
21775.0,83-34-1,DTXSID8021775,83-34-1,
46705.0,666-99-9,DTXSID2046705,666-99-9,
46706.0,1188-38-1,DTXSID7046706,1188-38-1,
46714.0,79660-72-3,DTXSID1046714,79660-72-3,
46715.0,54-96-6,DTXSID6046715,54-96-6,
44768.0,10381-75-6,DTXSID7044768,10381-75-6,
46721.0,3735-85-1,DTXSID0046721,3735-85-1,
46724.0,90494-79-4,DTXSID5046724,90494-79-4,
46725.0,58579-51-4,DTXSID0046725,58579-51-4,
46726.0,33237-74-0,DTXSID5046726,33237-74-0,
46727.0,201677-61-4,DTXSID0046727,201677-61-4,
46734.0,118499-70-0,DTXSID9046734,118499-70-0,
46738.0,136381-85-6,DTXSID9046738,136381-85-6,
46739.0,103878-83-7,DTXSID4046739,103878-83-7,
23298.0,3575-80-2,DTXSID0023298,3575-80-2,
46740.0,66898-62-2,DTXSID3046740,66898-62-2,
46742.0,41575-94-4,DTXSID3046742,41575-94-4,
46743.0,127625-29-0,DTXSID8046743,127625-29-0,
46744.0,71119-11-4,DTXSID3046744,71119-11-4,
22719.0,81409-90-7,DTXSID6022719,81409-90-7,
44267.0,82586-52-5,DTXSID7044267,82586-52-5,
46748.0,121288-39-9,DTXSID3046748,121288-39-9,
47843.0,3810-80-8,DTXSID3047843,3810-80-8,
47844.0,56839-43-1,DTXSID8047844,56839-43-1,
23497.0,52549-17-4,DTXSID1023497,52549-17-4,
46755.0,72496-41-4,DTXSID2046755,72496-41-4,
46756.0,638-94-8,DTXSID7046756,638-94-8,
41133.0,149647-78-9,DTXSID6041133,149647-78-9,
47846.0,59467-96-8,DTXSID8047846,59467-96-8,
46767.0,90162-60-0,DTXSID6046767,90162-60-0,
46768.0,2217-44-9,DTXSID1046768,2217-44-9,
46770.0,57653-26-6,DTXSID5046770,57653-26-6,
46772.0,99755-59-6,DTXSID5046772,99755-59-6,
46776.0,775304-57-9,DTXSID5046776,775304-57-9,
47848.0,161735-79-1,DTXSID8047848,161735-79-1,
46780.0,133099-07-7,DTXSID9046780,133099-07-7,
22892.0,136817-59-9,DTXSID6022892,136817-59-9,
46786.0,171596-29-5,DTXSID9046786,171596-29-5,
47849.0,122111-03-9,DTXSID3047849,122111-03-9,
45003.0,94055-76-2,DTXSID9045003,94055-76-2,
46792.0,364782-34-3,DTXSID3046792,364782-34-3,
23672.0,35035-05-3,DTXSID4023672,35035-05-3,
46798.0,54240-36-7,DTXSID3046798,54240-36-7,
46799.0,103766-25-2,DTXSID8046799,103766-25-2,
46803.0,56741-95-8,DTXSID5046803,56741-95-8,
46804.0,77469-98-8,DTXSID0046804,77469-98-8,
40980.0,179324-69-7,DTXSID3040980,179324-69-7,
46810.0,152946-68-4,DTXSID4046810,152946-68-4,
46813.0,25875-51-8,DTXSID9046813,25875-51-8,
21424.0,66-22-8,DTXSID4021424,66-22-8,
46817.0,145858-50-0,DTXSID9046817,145858-50-0,
46820.0,6114-21-2,DTXSID8046820,6114-21-2,
46821.0,3238-60-6,DTXSID3046821,3238-60-6,
46823.0,25122-57-0,DTXSID3046823,25122-57-0,
46828.0,1198-77-2,DTXSID8046828,1198-77-2,
46831.0,676-46-0,DTXSID7046831,676-46-0,
46842.0,121032-29-9,DTXSID6046842,121032-29-9,
46847.0,54556-98-8,DTXSID1046847,54556-98-8,
46850.0,57470-78-7,DTXSID0046850,57470-78-7,
46851.0,18507-89-6,DTXSID5046851,18507-89-6,
46853.0,94497-51-5,DTXSID5046853,94497-51-5,
40979.0,302962-49-8,DTXSID4040979,302962-49-8,
46861.0,143322-58-1,DTXSID9046861,143322-58-1,
46864.0,62288-83-9,DTXSID4046864,62288-83-9,
22944.0,7601-55-0,DTXSID9022944,7601-55-0,
45007.0,98-72-6,DTXSID9045007,98-72-6,
21958.0,118-61-6,DTXSID1021958,118-61-6,
46882.0,443-79-8,DTXSID2046882,443-79-8,
20809.0,19767-45-4,DTXSID1020809,19767-45-4,
46887.0,55870-64-9,DTXSID7046887,55870-64-9,
46888.0,16506-27-7,DTXSID2046888,16506-27-7,
46889.0,1239-29-8,DTXSID7046889,1239-29-8,
46890.0,67-16-3,DTXSID6046890,67-16-3,
21397.0,112665-43-7,DTXSID4021397,112665-43-7,
46891.0,78266-06-5,DTXSID1046891,78266-06-5,
46892.0,752-56-7,DTXSID6046892,752-56-7,
46896.0,18917-95-8,DTXSID6046896,18917-95-8,
40464.0,114977-28-5,DTXSID0040464,114977-28-5,
47856.0,1235-82-1,DTXSID2047856,1235-82-1,
46903.0,804-36-4,DTXSID8046903,804-36-4,
41362.0,1777-82-8,DTXSID9041362,1777-82-8,
46908.0,5817-39-0,DTXSID3046908,5817-39-0,
46910.0,27589-33-9,DTXSID7046910,27589-33-9,
46911.0,87233-62-3,DTXSID2046911,87233-62-3,
46912.0,89396-94-1,DTXSID7046912,89396-94-1,
46914.0,110221-44-8,DTXSID7046914,110221-44-8,
46919.0,212141-54-3,DTXSID2046919,212141-54-3,
46922.0,35189-28-7,DTXSID1046922,35189-28-7,
46925.0,6577-41-9,DTXSID6046925,6577-41-9,
48866.0,72739-14-1,DTXSID8048866,72739-14-1,
48870.0,29493-77-4,DTXSID2048870,29493-77-4,
48879.0,832-92-8,DTXSID7048879,832-92-8,
48880.0,5688-80-2,DTXSID6048880,5688-80-2,
48910.0,133005-40-0,DTXSID1048910,133005-40-0,
48916.0,53757-34-9,DTXSID1048916,53757-34-9,
48918.0,2922-44-3,DTXSID1048918,2922-44-3,
48919.0,911-65-9,DTXSID6048919,911-65-9,
48920.0,55096-75-8,DTXSID5048920,55096-75-8,
48921.0,4968-48-3,DTXSID0048921,4968-48-3,
48922.0,64-52-8,DTXSID5048922,64-52-8,
48929.0,90736-23-5,DTXSID0048929,90736-23-5,
48930.0,78995-18-3,DTXSID9048930,78995-18-3,
48933.0,5156-58-1,DTXSID4048933,5156-58-1,
48888.0,50505-91-4,DTXSID6048888,50505-91-4,
48890.0,60676-84-8,DTXSID0048890,60676-84-8,
48934.0,1473-95-6,DTXSID9048934,1473-95-6,
48935.0,117332-94-2,DTXSID4048935,117332-94-2,
48936.0,131690-45-4,DTXSID9048936,131690-45-4,
48937.0,117332-93-1,DTXSID4048937,117332-93-1,
48938.0,79278-88-9,DTXSID9048938,79278-88-9,
48884.0,50505-88-9,DTXSID6048884,50505-88-9,
48886.0,24973-25-9,DTXSID6048886,24973-25-9,
48891.0,74341-83-6,DTXSID5048891,74341-83-6,
48868.0,26194-77-4,DTXSID8048868,26194-77-4,
48912.0,125-79-1,DTXSID1048912,125-79-1,
48914.0,6211-15-0,DTXSID1048914,6211-15-0,
48915.0,3372-02-9,DTXSID6048915,3372-02-9,
48871.0,3239-45-0,DTXSID7048871,3239-45-0,
48872.0,3616-78-2,DTXSID2048872,3616-78-2,
20081.0,57-43-2,DTXSID9020081,57-43-2,
48873.0,20224-45-7,DTXSID7048873,20224-45-7,
48875.0,340-57-8,DTXSID7048875,340-57-8,
23231.0,50-37-3,DTXSID1023231,50-37-3,
48882.0,50505-92-5,DTXSID6048882,50505-92-5,
48883.0,29705-96-2,DTXSID1048883,29705-96-2,
48924.0,124819-25-6,DTXSID5048924,124819-25-6,
48927.0,69049-06-5,DTXSID0048927,69049-06-5,
48928.0,60561-17-3,DTXSID5048928,60561-17-3,
48900.0,2426-63-3,DTXSID7048900,2426-63-3,
48901.0,1934-71-0,DTXSID2048901,1934-71-0,
48902.0,106133-22-6,DTXSID7048902,106133-22-6,
48904.0,1422-07-7,DTXSID7048904,1422-07-7,
48907.0,795-38-0,DTXSID2048907,795-38-0,
48908.0,509-60-4,DTXSID7048908,509-60-4,
48892.0,74341-78-9,DTXSID0048892,74341-78-9,
48893.0,64057-70-1,DTXSID5048893,64057-70-1,
48894.0,487-93-4,DTXSID0048894,487-93-4,
48895.0,NOCAS_48895,DTXSID5048895,,
48896.0,68677-26-9,DTXSID0048896,68677-26-9,
48897.0,7558-73-8,DTXSID5048897,7558-73-8,
48899.0,520-53-6,DTXSID5048899,520-53-6,
48869.0,1892-80-4,DTXSID3048869,1892-80-4,
48877.0,36415-61-9,DTXSID7048877,36415-61-9,
48898.0,520-52-5,DTXSID0048898,520-52-5,
48905.0,53152-21-9,DTXSID2048905,53152-21-9,
48932.0,1443-44-3,DTXSID9048932,1443-44-3,
48941.0,230615-23-3,DTXSID8048941,230615-23-3,
23853.0,62476-59-9,DTXSID7023853,62476-59-9,
48576.0,74258-86-9,DTXSID3048576,74258-86-9,
48580.0,361442-04-8,DTXSID7048580,361442-04-8,
48581.0,220620-09-7,DTXSID2048581,220620-09-7,
48582.0,147816-23-7,DTXSID7048582,147816-23-7,
48590.0,111696-23-2,DTXSID1048590,111696-23-2,
48591.0,75498-96-3,DTXSID6048591,75498-96-3,
48592.0,113981-44-5,DTXSID1048592,113981-44-5,
48596.0,201530-41-8,DTXSID1048596,201530-41-8,
48597.0,83435-67-0,DTXSID6048597,83435-67-0,
22901.0,1177-87-3,DTXSID8022901,1177-87-3,
48598.0,59198-70-8,DTXSID1048598,59198-70-8,
23030.0,40054-69-1,DTXSID0023030,40054-69-1,
48603.0,72590-77-3,DTXSID3048603,72590-77-3,
48606.0,64808-48-6,DTXSID8048606,64808-48-6,
48608.0,9066-59-5,DTXSID8048608,9066-59-5,
48616.0,927-19-5,DTXSID2048616,927-19-5,
43782.0,103177-37-3,DTXSID3043782,103177-37-3,
48618.0,28002-18-8,DTXSID2048618,28002-18-8,
48620.0,6809-52-5,DTXSID6048620,6809-52-5,
48623.0,9002-96-4,DTXSID1048623,9002-96-4,
48627.0,155213-67-5,DTXSID1048627,155213-67-5,
48607.0,187164-19-8,DTXSID3048607,187164-19-8,
23744.0,14293-44-8,DTXSID5023744,14293-44-8,
48632.0,16777-42-7,DTXSID0048632,16777-42-7,
48635.0,150915-40-5,DTXSID5048635,150915-40-5,
22636.0,3964-81-6,DTXSID6022636,3964-81-6,
48636.0,51-77-4,DTXSID0048636,51-77-4,
48637.0,54533-86-7,DTXSID5048637,54533-86-7,
48638.0,78281-72-8,DTXSID0048638,78281-72-8,
48644.0,223652-90-2,DTXSID4048644,223652-90-2,
48647.0,122795-43-1,DTXSID9048647,122795-43-1,
48649.0,86780-90-7,DTXSID9048649,86780-90-7,
48650.0,144060-53-7,DTXSID8048650,144060-53-7,
49135.0,104054-27-5,DTXSID2049135,104054-27-5,
48653.0,141626-36-0,DTXSID3048653,141626-36-0,
22764.0,35607-66-0,DTXSID1022764,35607-66-0,
48655.0,63516-07-4,DTXSID3048655,63516-07-4,
48656.0,599179-03-0,DTXSID8048656,599179-03-0,
48657.0,198481-33-3,DTXSID3048657,198481-33-3,
48659.0,616202-92-7,DTXSID3048659,616202-92-7,
48660.0,518048-05-0,DTXSID2048660,518048-05-0,
48661.0,90038-01-0,DTXSID7048661,90038-01-0,
48605.0,144481-98-1,DTXSID3048605,144481-98-1,
48600.0,91503-79-6,DTXSID8048600,91503-79-6,
48662.0,120066-54-8,DTXSID2048662,120066-54-8,
48666.0,86197-47-9,DTXSID2048666,86197-47-9,
48669.0,72822-13-0,DTXSID7048669,72822-13-0,
48671.0,491-59-8,DTXSID1048671,491-59-8,
48672.0,4822-44-0,DTXSID6048672,4822-44-0,
23292.0,93-30-1,DTXSID0023292,93-30-1,
41056.0,74-79-3,DTXSID6041056,74-79-3,
23393.0,99614-02-5,DTXSID8023393,99614-02-5,
48674.0,104-32-5,DTXSID6048674,104-32-5,
48676.0,124756-23-6,DTXSID6048676,124756-23-6,
48679.0,87151-85-7,DTXSID1048679,87151-85-7,
48680.0,300-39-0,DTXSID0048680,300-39-0,
48684.0,369-77-7,DTXSID0048684,369-77-7,
20406.0,439-14-5,DTXSID4020406,439-14-5,
48685.0,1092351-67-1,DTXSID5048685,1092351-67-1,
22950.0,972-02-1,DTXSID3022950,972-02-1,
48686.0,50-03-3,DTXSID0048686,50-03-3,
48690.0,868540-17-4,DTXSID4048690,868540-17-4,
41828.0,115-93-5,DTXSID8041828,115-93-5,
48691.0,198904-31-3,DTXSID9048691,198904-31-3,
48692.0,69388-79-0,DTXSID4048692,69388-79-0,
48693.0,7413-36-7,DTXSID9048693,7413-36-7,
48694.0,5467-78-7,DTXSID4048694,5467-78-7,
48695.0,79069-94-6,DTXSID9048695,79069-94-6,
23440.0,82834-16-0,DTXSID6023440,82834-16-0,
48696.0,963-14-4,DTXSID4048696,963-14-4,
48698.0,7281-04-1,DTXSID4048698,7281-04-1,
48704.0,87-79-6,DTXSID1048704,87-79-6,
48706.0,4023-65-8,DTXSID1048706,4023-65-8,
22843.0,911-45-5,DTXSID1022843,911-45-5,
48710.0,99-45-6,DTXSID5048710,99-45-6,
48713.0,67-78-7,DTXSID0048713,67-78-7,
23425.0,61869-08-7,DTXSID3023425,61869-08-7,
48716.0,153439-40-8,DTXSID5048716,153439-40-8,
23364.0,5868-05-3,DTXSID1023364,5868-05-3,
48717.0,107793-72-6,DTXSID0048717,107793-72-6,
48721.0,20684-06-4,DTXSID4048721,20684-06-4,
23756.0,26615-21-4,DTXSID9023756,26615-21-4,
48722.0,27959-26-8,DTXSID9048722,27959-26-8,
25939.0,346-18-9,DTXSID6025939,346-18-9,
23109.0,596-51-0,DTXSID6023109,596-51-0,
48725.0,64241-34-5,DTXSID4048725,64241-34-5,
23356.0,69049-73-6,DTXSID7023356,69049-73-6,
23255.0,70-07-5,DTXSID9023255,70-07-5,
48727.0,94-37-1,DTXSID4048727,94-37-1,
48728.0,92-31-9,DTXSID9048728,92-31-9,
23350.0,434-22-0,DTXSID7023350,434-22-0,
48732.0,114607-46-4,DTXSID3048732,114607-46-4,
48733.0,444731-52-6,DTXSID8048733,444731-52-6,
48735.0,84611-23-4,DTXSID8048735,84611-23-4,
48737.0,482-44-0,DTXSID8048737,482-44-0,
29189.0,593-85-1,DTXSID0029189,593-85-1,
48739.0,29701-07-3,DTXSID8048739,29701-07-3,
22994.0,134-36-1,DTXSID9022994,134-36-1,
48740.0,526-99-8,DTXSID7048740,526-99-8,
48744.0,555-77-1,DTXSID7048744,555-77-1,
48745.0,114856-44-9,DTXSID2048745,114856-44-9,
48746.0,254877-67-3,DTXSID7048746,254877-67-3,
48773.0,251565-85-2,DTXSID4048773,251565-85-2,
48774.0,127985-21-1,DTXSID9048774,127985-21-1,
48776.0,263248-42-6,DTXSID9048776,263248-42-6,
48777.0,16488-48-5,DTXSID4048777,16488-48-5,
48778.0,2020-25-9,DTXSID9048778,2020-25-9,
48780.0,150683-30-0,DTXSID3048780,150683-30-0,
48781.0,21216-78-4,DTXSID8048781,21216-78-4,
48782.0,51022-74-3,DTXSID3048782,51022-74-3,
48783.0,187269-40-5,DTXSID8048783,187269-40-5,
48785.0,150408-73-4,DTXSID8048785,150408-73-4,
48786.0,167820-10-2,DTXSID3048786,167820-10-2,
48787.0,97683-31-3,DTXSID8048787,97683-31-3,
48788.0,103725-47-9,DTXSID3048788,103725-47-9,
48789.0,13402-08-9,DTXSID8048789,13402-08-9,
48790.0,132810-10-7,DTXSID7048790,132810-10-7,
48791.0,145918-75-8,DTXSID2048791,145918-75-8,
48792.0,NOCAS_48792,DTXSID7048792,,
48793.0,616-96-6,DTXSID2048793,616-96-6,
48794.0,14261-75-7,DTXSID7048794,14261-75-7,
48795.0,69956-77-0,DTXSID2048795,69956-77-0,
48796.0,79714-31-1,DTXSID7048796,79714-31-1,
48797.0,2001-81-2,DTXSID2048797,2001-81-2,
48798.0,128420-61-1,DTXSID7048798,128420-61-1,
48799.0,80879-63-6,DTXSID2048799,80879-63-6,
48800.0,21590-92-1,DTXSID4048800,21590-92-1,
48801.0,15387-18-5,DTXSID9048801,15387-18-5,
48802.0,103922-33-4,DTXSID4048802,103922-33-4,
48803.0,123258-84-4,DTXSID9048803,123258-84-4,
48804.0,101001-34-7,DTXSID4048804,101001-34-7,
48805.0,101973-77-7,DTXSID9048805,101973-77-7,
48806.0,120958-90-9,DTXSID4048806,120958-90-9,
48807.0,114417-20-8,DTXSID9048807,114417-20-8,
48808.0,3979-76-8,DTXSID4048808,3979-76-8,
48809.0,14417-88-0,DTXSID9048809,14417-88-0,
48810.0,134865-33-1,DTXSID8048810,134865-33-1,
48811.0,103377-41-9,DTXSID3048811,103377-41-9,
48812.0,94739-29-4,DTXSID8048812,94739-29-4,
48814.0,33765-68-3,DTXSID8048814,33765-68-3,
48815.0,1766-91-2,DTXSID3048815,1766-91-2,
48817.0,149838-23-3,DTXSID3048817,149838-23-3,
23508.0,4630-95-9,DTXSID3023508,4630-95-9,
23616.0,3772-76-7,DTXSID0023616,3772-76-7,
48619.0,122341-38-2,DTXSID7048619,122341-38-2,
48818.0,27877-51-6,DTXSID8048818,27877-51-6,
48819.0,123548-56-1,DTXSID3048819,123548-56-1,
20312.0,117279-73-9,DTXSID5020312,117279-73-9,
48820.0,139233-53-7,DTXSID2048820,139233-53-7,
48821.0,82547-58-8,DTXSID7048821,82547-58-8,
48822.0,631-27-6,DTXSID2048822,631-27-6,
48823.0,156137-99-4,DTXSID7048823,156137-99-4,
44132.0,108319-06-8,DTXSID7044132,108319-06-8,
48825.0,1421-14-3,DTXSID7048825,1421-14-3,
48826.0,21721-92-6,DTXSID2048826,21721-92-6,
48827.0,25803-14-9,DTXSID7048827,25803-14-9,
48828.0,31224-92-7,DTXSID2048828,31224-92-7,
48829.0,31188-99-5,DTXSID7048829,31188-99-5,
48830.0,34645-84-6,DTXSID6048830,34645-84-6,
48831.0,57574-09-1,DTXSID1048831,57574-09-1,
48833.0,76568-02-0,DTXSID1048833,76568-02-0,
48834.0,75820-08-5,DTXSID6048834,75820-08-5,
48835.0,86-12-4,DTXSID1048835,86-12-4,
48836.0,87760-53-0,DTXSID6048836,87760-53-0,
48837.0,3818-37-9,DTXSID1048837,3818-37-9,
48838.0,22661-76-3,DTXSID6048838,22661-76-3,
48839.0,14008-48-1,DTXSID1048839,14008-48-1,
23103.0,1492-02-0,DTXSID6023103,1492-02-0,
48840.0,7296-30-2,DTXSID0048840,7296-30-2,
48841.0,185517-21-9,DTXSID5048841,185517-21-9,
48842.0,57132-53-3,DTXSID0048842,57132-53-3,
48843.0,546-71-4,DTXSID5048843,546-71-4,
48844.0,7195-27-9,DTXSID0048844,7195-27-9,
48845.0,99665-00-6,DTXSID5048845,99665-00-6,
48846.0,89419-40-9,DTXSID0048846,89419-40-9,
48847.0,127254-12-0,DTXSID5048847,127254-12-0,
23722.0,7077-34-1,DTXSID7023722,7077-34-1,
48848.0,642-83-1,DTXSID0048848,642-83-1,
48849.0,14587-50-9,DTXSID5048849,14587-50-9,
48850.0,41653-21-8,DTXSID4048850,41653-21-8,
