Sample_CID,AtomNum,Weight,HOMO,HOMO_number,LUMO,HOMO_LUMO_Gap,ODI_HOMO_1,ODI_HOMO,ODI_LUMO,ODI_LUMO_Add1,ODI_Mean,ODI_Std,Farthest_Distance,Mol_Radius,Mol_Size_Short,Mol_Size_2,Mol_Size_L,Length_Ratio,Len_Div_Diameter,MPP,SDP,Dipole_Moment,Quadrupole_Moment,Octopole_Moment,Volume,Density,ESPmin,ESPmax,Overall_Surface_Area,Pos_Surface_Area,Neg_Surface_Area,Overall_Average,Pos_Average,Neg_Average,Overall_Variance,Nu,Pi,MPI,Nonpolar_Area,Polar_Area,ALIEmin,ALIEmax,ALIE_Ave,ALIE_Var,LEAmin,LEAmax,LEA_Ave,LEA_Var,XLogP,TPSA,Complexity,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,AtomStereoCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,BondStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount,class_x,y
440707,55,346.4613,-0.320252,94,0.02465,0.344902,23.05,11.3,16.56,25.27,19.045,5.498883978,55,7.693,7.246,8.284,15.32,0.496596434,0.995710386,1.135215,4.572114,2.903639,69.657376,399.2729,2918.00109,1.3305,-50.92825,61.90048,1242.82979,912.20878,330.62101,0.00677363,0.0224322,-0.03642957,0.00083798,0.18988011,0.02329359,0.71173609,29.3,70.7,10.90004,17.56814,0.50802189,0.00122863,-51.28039,-20.4622,-1.0921281,0.050494,2.5,74.6,652,2,4,2,25,6,6,0,0,0,0,1,1,7
60196435,51,419.38609,-0.291282,110,-0.003243,0.288039,10.06,11.88,13.73,23.17,14.71,5.053795603,44,7.238,9.264,12.709,14.406,0.395997691,0.99516441,1.656526,6.778198,0.9316,26.214421,817.8944,3082.75774,1.5245,-45.81444,45.93388,1466.34635,867.30196,599.0444,0.00174693,0.02323371,-0.02936182,0.0005996,0.19731196,0.02544687,0.70034525,31.75,68.25,10.79989,18.16143,0.52525832,0.00164097,-51.45386,-19.37576,-1.1412637,0.065431,-0.3,138,762,1,9,7,30,4,4,0,0,0,0,1,1,46
785,14,110.11087,-0.276645,29,0.060841,0.337486,18.46,12.45,16.01,14.64,15.39,2.180332543,14,4.406,3.4,6.76,8.582,0.457902038,0.973899228,9.80E-05,0.000306,0.003539,16.970796,0.0491,894.50131,1.3794,-30.61144,59.89802,504.89993,219.59247,285.30747,-0.00028933,0.0299382,-0.02355455,0.00073612,0.16545283,0.02629407,0.71650137,31.21,68.79,11.21482,18.41994,0.51290254,0.00324797,-47.06572,-19.55242,-1.1578008,0.071763,0.6,40.5,54,2,2,0,8,0,0,0,0,0,0,1,1,19
8007,16,73.137,-0.312222,21,0.173748,0.485969,14.15,45.92,8.63,7.23,18.9825,15.76608286,15,4.546,4.296,4.66,9.091,0.503740234,0.999890013,0.642888,2.201869,1.712209,6.283959,53.4621,854.32109,0.9593,-46.54907,26.65264,498.19996,328.87696,169.323,0.00163563,0.01095704,-0.01646937,0.00052798,0.14575339,0.01241361,0.34913597,76.65,23.35,9.44072,16.32775,0.49720585,0.00153686,-41.34081,-19.69748,-0.945157,0.025987,1,26,13,1,1,2,5,0,0,0,0,0,0,1,0,0
65708,24,190.19898,-0.29826,50,0.046605,0.344865,12.56,11.86,11.15,27.39,15.74,6.744579305,24,6.643,5.428,7.412,13.2,0.506912442,0.993527021,0.720673,2.741881,5.01803,15.259049,244.4956,1520.48169,1.4018,-49.7514,66.86614,807.48529,403.17063,404.31466,0.00062406,0.02817331,-0.02684723,0.00099479,0.23029653,0.02751614,0.74856708,38.1,61.9,10.66939,18.25428,0.51236695,0.00303578,-49.09162,-19.13337,-1.1223861,0.057623,1.1,66,220,2,3,3,14,0,0,0,0,0,0,1,0,0
15331,23,160.17133,-0.323034,43,0.08128,0.404314,41.04,34.84,25.34,22.66,30.97,7.367747281,23,6.161,6.054,6.601,12.238,0.491624151,0.993182925,0.828957,3.26922,3.877789,24.282014,93.5783,1357.58105,1.3221,-63.93397,58.46255,750.42384,461.09282,289.33102,0.00061945,0.02435282,-0.03720327,0.0010334,0.21363128,0.02916857,0.79749488,29.84,70.16,10.35949,18.10779,0.51965072,0.00164494,-49.05107,-19.17238,-1.0967963,0.068345,-3.1,69.6,156,2,4,4,11,0,0,0,0,0,0,1,1,1
83648,41,358.34765,-0.306877,93,-0.029975,0.276902,5.67,6.29,14.78,14.78,10.38,4.405456844,41,8.985,7.157,8.402,17.835,0.534077978,0.992487479,1.366818,4.410075,0.849068,32.461876,905.7934,2713.37986,1.4799,-34.81085,31.39861,1318.45476,737.36139,581.09337,-0.00014864,0.02047689,-0.0263208,0.00038935,0.2294186,0.02307029,0.62729107,35.35,64.65,11.5691,17.30821,0.51723752,0.00181391,-46.73712,-18.46974,-1.169919,0.062049,2.1,74.8,614,0,4,4,27,0,0,0,0,0,0,1,1,58
5340,25,255.31658,-0.288983,66,0.035437,0.32442,13.62,15.36,11.34,8.52,12.21,2.563376679,24,5.125,6.596,9.175,10.256,0.39405233,1.000585366,1.073756,4.030594,10.783208,20.746557,217.2056,1806.14919,1.5841,-64.73199,58.42052,899.80512,491.21946,408.58567,-0.00061182,0.03045381,-0.03796028,0.00136051,0.22728766,0.03392249,0.92144195,32.27,67.73,11.18235,17.75916,0.50722293,0.00277434,-41.75894,-13.49428,-1.0094607,0.060347,0.1,122,320,2,6,3,16,0,0,0,0,0,0,1,0,0
5281168,17,98.14323,-0.338094,27,0.017526,0.35562,21.48,42.41,20.05,20.07,26.0025,9.490598967,14,5.298,5.294,5.459,10.556,0.49537754,0.996224991,0.67728,3.032388,5.031192,14.234462,116.4697,1012.89578,1.0858,-46.91439,28.38554,584.17533,444.01406,140.16127,0.0055323,0.01906194,-0.03732798,0.00076096,0.09693518,0.0207552,0.6379576,37.99,62.01,11.25516,16.58475,0.50668594,0.00093218,-45.0521,-19.85489,-1.0057364,0.043504,1.5,17.1,64,0,1,3,7,0,0,0,1,1,0,1,1,1
70414,42,448.81935,-0.301164,117,-0.03215,0.269014,23.23,22.06,8.02,8.33,15.41,7.247644445,33,7.823,8.31,9.721,15.286,0.458804814,0.976990924,1.209893,5.111658,10.608524,54.875197,722.9659,3363.92818,1.4951,-43.21408,32.34159,1527.1817,961.92081,565.26089,0.00536259,0.0256333,-0.02913265,0.00046019,0.20275079,0.02576178,0.73276244,24.21,75.79,9.58135,16.9484,0.4768101,0.00297258,-35.62249,-12.59811,-0.7574861,0.04082,5.1,223,321,0,8,7,22,0,0,0,0,0,0,1,1,31
36382,32,177.28641,-0.262331,49,0.070826,0.333157,18.17,14.86,15.49,13.16,15.42,1.801985017,32,7.596,6.016,6.769,15.148,0.542297641,0.997103739,0.931809,3.534809,1.647877,15.461848,206.1684,1805.5502,1.1003,-28.09533,40.21586,934.00413,483.46099,450.54313,-0.00091772,0.01108682,-0.01379933,0.00036164,0.24948447,0.01247266,0.33729267,72.4,27.6,10.72086,17.33507,0.49377719,0.00175327,-42.2772,-19.59549,-0.9885136,0.03249,3.9,26,114,1,1,5,13,0,0,0,0,0,0,1,1,13
4211,28,320.04146,-0.317302,81,0.034921,0.352223,14.07,9.75,6.15,7.56,9.3825,2.99492383,28,6.156,8.221,9.913,11.964,0.397501495,0.971734893,1.341916,5.471988,4.097854,19.956116,149.2075,2258.53708,1.5879,-20.51685,42.17867,1068.57144,464.5332,604.03824,0.0019577,0.02214198,-0.01356495,0.00029178,0.16753714,0.01760951,0.47058241,52.39,47.61,11.79511,16.77148,0.49725947,0.00155629,-41.64306,-14.82,-0.8801013,0.056637,6.2,0,248,0,0,3,18,1,0,1,0,0,0,1,1,38
6438394,67,401.53828,-0.307624,110,0.060832,0.368456,31.87,20.96,27.75,25.13,26.4275,3.966953333,63,10.206,8.908,9.228,19.998,0.524413909,0.979717813,1.610008,6.596166,1.99633,39.598376,551.0049,3641.72479,1.2356,-43.139,62.79219,1728.18041,1042.8756,685.30481,0.00169069,0.01480685,-0.01826909,0.00057004,0.24092477,0.01591025,0.44027456,65.14,34.86,10.37826,18.213,0.50866766,0.00154447,-51.36347,-19.67019,-1.0563276,0.050107,-0.1,141,468,5,7,18,28,3,3,0,1,1,0,1,1,1
54677470,36,351.40084,-0.294914,91,-0.014883,0.280031,9,10.87,7.07,10.64,9.395,1.523753589,36,8.333,7.008,8.522,16.658,0.517522058,0.999519981,0.900716,4.474915,2.816642,54.96373,170.5788,2480.0713,1.5878,-66.73757,46.73959,1204.07671,707.94191,496.1348,-0.00034681,0.02121464,-0.03111317,0.00070353,0.17007889,0.02535549,0.68826541,35.16,64.84,11.14836,18.83957,0.51360652,0.00193664,-46.79069,-13.93329,-1.0696541,0.066407,3,136,628,2,7,2,23,0,0,0,0,0,0,1,1,6
519368,15,120.65285,-0.353413,32,0.054909,0.408322,16.04,28.15,22.77,14.46,20.355,5.476415342,14,4.236,6.788,6.838,7.562,0.356900132,0.892587347,0.808464,3.745125,3.22417,7.14488,14.0219,1092.12775,1.238,-25.73418,20.50144,597.16271,399.47171,197.691,0.00209349,0.01498249,-0.02395115,0.00021962,0.1867907,0.01728953,0.48848702,45.89,54.11,10.78524,16.13026,0.49579848,0.00110576,-31.1331,-14.57366,-0.7939967,0.017783,2.4,0,58,0,0,1,6,0,0,0,0,0,0,1,1,3
5273621,29,228.24381,-0.287489,60,-0.010442,0.277047,8.18,8.31,8.45,7.88,8.205,0.210535033,29,7.679,4.221,7.929,15.28,0.55705432,0.994921214,0.346354,1.80519,5.422696,31.750611,326.7434,1863.67605,1.3724,-54.03868,31.31367,961.27404,537.00309,424.27095,0.00067047,0.02020733,-0.02405749,0.00074582,0.15740255,0.02183678,0.59611017,45.19,54.81,11.07145,18.0001,0.50920718,0.00185825,-49.06848,-19.41286,-1.1241683,0.057634,2.8,35.5,371,0,3,3,17,0,0,0,1,1,0,1,1,6
6564,11,112.98573,-0.382475,29,0.092109,0.474584,31.81,37.5,20.2,19.6,27.2775,7.649805145,10,3.362,5.657,6.363,6.843,0.362773684,1.017697799,0.793167,2.474608,3.919141,5.049696,19.0939,871.85874,1.4522,-29.66534,33.72598,487.92666,242.02699,245.89966,0.00272283,0.02778798,-0.02194757,0.00032153,0.21377657,0.02490905,0.67605582,26.23,73.77,11.87198,16.53816,0.49900528,0.00181744,-32.98248,-15.96056,-0.764539,0.017086,1.8,0,20,0,0,1,5,1,0,1,0,0,0,1,0,0
14104,28,164.24455,-0.301569,45,0.066904,0.368473,16.56,12.79,14.1,12.68,14.0325,1.56252,23,5.289,6.636,8.497,10.377,0.406781654,0.980998298,0.914856,4.108738,1.690864,8.339016,47.345,1604.53025,1.1471,-34.88983,16.05836,813.0485,479.01862,334.02988,-0.00073537,0.01024357,-0.01647982,0.00023806,0.13904439,0.01294903,0.34845949,70.29,29.71,11.13252,17.68522,0.50132704,0.00118853,-44.93748,-19.88069,-1.0021384,0.038892,3.8,9.2,131,0,1,2,12,0,0,0,0,0,0,1,0,0
9377,26,232.11743,-0.16545,59,0.024135,0.189585,18.95,8.81,8.17,8.07,11,4.59870634,25,5.635,5.666,6.739,11.237,0.475298198,0.997071872,0.791487,3.210023,10.978376,13.66985,208.1629,1434.68962,1.813,-67.05693,57.78774,722.18964,399.10592,323.08372,0.00051565,0.03920502,-0.0472774,0.00129078,0.22986856,0.04276374,1.16509172,16.65,83.35,8.12599,26.5903,0.46932101,0.00617922,-267.90769,-18.8148,-1.1636726,0.337957,2.4,46.2,108,3,2,2,12,1,0,1,0,0,0,2,0,0
5284513,50,326.43013,-0.273971,88,-0.014278,0.259693,12.7,9.99,8.31,8.02,9.755,1.859200097,50,10.459,7.467,9.006,20.882,0.559014857,0.998278994,1.251912,4.978358,3.357659,28.30652,536.2433,2963.44827,1.2344,-39.69622,55.10487,1452.20588,853.62115,598.58473,0.00083629,0.01430085,-0.01836507,0.00036219,0.22650029,0.01584255,0.4347313,59.39,40.61,10.89518,18.0527,0.50578601,0.00147029,-47.18453,-19.13794,-1.0592946,0.049784,6.1,46.5,539,1,3,6,24,0,0,0,4,4,0,1,1,17
5311035,69,408.57232,-0.311492,112,0.050047,0.361539,11.54,10.9,24.76,27.85,18.7625,7.624566791,69,9.904,9.158,13.301,19.464,0.464279751,0.982633279,1.322452,6.763152,3.226943,30.349796,853.7761,3751.86333,1.2203,-42.54492,56.77938,1804.70004,1128.50521,676.19483,0.0019875,0.01550214,-0.02056716,0.00055445,0.22253949,0.01699668,0.47347618,60.19,39.81,10.54668,17.69094,0.50704646,0.00115152,-49.71139,-19.93219,-1.0447153,0.046293,4.2,83.8,552,2,5,14,29,4,4,0,1,1,0,1,1,18
6478,11,272.7713,-0.319255,66,-0.031767,0.287489,12.89,12.65,11.37,11.25,12.04,0.736138574,10,4.537,6.433,8.131,9.074,0.383873424,1,0.625337,2.933092,1.054695,0.719537,28.3044,1515.26833,2.0172,-8.40085,20.28052,757.45556,381.69724,375.75831,0.00218301,0.01030661,-0.00606899,7.47E-05,0.1611704,0.00838776,0.22325348,87.86,12.14,12.73001,17.01064,0.50268292,0.00111999,-36.0658,-14.72651,-0.6809101,0.022039,5,0,234,0,0,0,11,0,0,0,0,0,0,1,1,30
62820,18,210.13601,-0.281627,54,0.003967,0.285594,31.89,15.34,13.38,24.12,21.1825,7.387375633,12,4.252,5.412,6.946,8.236,0.399922307,0.968485419,0.80235,2.812325,14.458456,22.498399,178.2461,1116.99636,2.1081,-76.78734,112.32544,598.04643,334.2856,263.76083,0.01233807,0.07621842,-0.0686227,0.00328085,0.23769397,0.0718949,1.98285074,11.04,88.96,11.07585,21.80174,0.5337572,0.00673172,-47.8276,-18.52971,-1.0634965,0.044554,2.4,113,113,2,6,3,11,0,0,0,0,0,0,2,0,0
71764,57,425.9104,-0.1642,113,0.028526,0.192726,8.99,8.81,10.29,7.5,8.8975,0.98846788,53,10.368,8.216,9.799,20.48,0.532017145,0.987654321,1.128638,5.824511,16.927433,21.370081,1138.4122,3234.92788,1.4754,-74.84193,69.99326,1585.39781,803.53895,781.85887,-0.00293286,0.03592707,-0.04287033,0.00147202,0.22524034,0.0394639,1.07080124,22.07,77.93,8.52575,18.45042,0.49399091,0.00326342,-47.69815,-19.8397,-1.091071,0.058502,2.4,112,511,3,8,8,29,1,0,1,0,0,0,2,1,7
12576,18,166.13442,-0.353895,43,-0.043038,0.310857,52.03,19.2,15.38,11.07,24.42,16.1980292,18,5.39,3.408,7.893,10.766,0.487877827,0.998701299,0.004233,0.022028,9.780229,8.661478,260.0156,1218.99151,1.5272,-46.60687,72.06196,655.51305,365.44593,290.06712,0.0033107,0.03588459,-0.03772806,0.00115129,0.23969407,0.03640647,0.99866682,27.66,72.34,11.74715,18.41341,0.53012384,0.00230673,-50.49416,-19.26523,-1.2557052,0.074855,0.8,88.9,199,1,3,1,12,0,0,0,0,0,0,1,0,0
70438,23,195.26401,-0.33589,50,0.09304,0.42893,13.21,14.37,23.42,9.89,15.2225,5.010276315,22,4.482,6.906,8.08,8.531,0.362758855,0.951695672,0.889803,4.147999,3.42726,6.637831,32.2457,1459.28093,1.4994,-22.53859,22.61108,739.98614,506.80528,233.18086,0.00288645,0.01252489,-0.01806215,0.00023496,0.18798345,0.01339629,0.3883001,63.55,36.45,12.15768,17.94102,0.50940335,0.00126264,-83.64607,-17.2236,-1.0792031,0.14181,2.4,0,51,0,0,3,8,0,0,0,0,0,0,1,0,0
16116,37,232.32193,-0.287454,63,0.066363,0.353817,10.07,11.6,15.93,11.38,12.245,2.206473431,37,7.074,7.211,7.331,14.117,0.492585226,0.997808878,1.197517,4.183042,5.477293,9.908707,97.1146,2094.09705,1.2432,-48.9942,67.81109,1029.48914,619.27201,410.21713,0.00126149,0.01883006,-0.02526037,0.00078272,0.24919032,0.02116061,0.58211465,52.15,47.85,11.1243,16.66233,0.49983518,0.00146578,-47.10062,-19.4909,-1.0379797,0.041523,3.3,41.1,249,2,1,2,17,2,0,2,0,0,0,1,1,4
6996,14,140.5672,-0.332413,36,0.010366,0.342779,14.87,15.73,16.14,15.56,15.575,0.458393935,13,4.4,4.33,7.616,7.873,0.397245068,0.894659091,0.320076,1.672336,4.403372,8.973169,89.0689,1073.45229,1.4674,-39.93746,28.18357,585.31579,322.12897,263.18682,0.00198116,0.02076067,-0.02100412,0.0005393,0.20512288,0.02073608,0.56790541,47.39,52.61,11.86256,16.80149,0.50873201,0.00150795,-43.46762,-15.21523,-1.0054502,0.071135,2.3,17.1,103,0,1,1,9,0,0,0,0,0,0,1,1,2
6885,16,134.13234,-0.336985,35,0.017866,0.354851,16.28,14.79,11.25,14.45,14.1925,1.832980837,15,4.45,4.204,7.302,8.612,0.428074361,0.967640449,0.318958,1.8043,6.578145,11.672228,92.2117,1052.11344,1.4286,-51.52893,37.11919,575.86417,341.94328,233.92089,0.00228077,0.02664804,-0.03333907,0.00095146,0.17976072,0.02899395,0.79908926,34.25,65.75,11.71401,17.89602,0.51831307,0.00180825,-47.14443,-19.12966,-1.1375436,0.065545,0.8,26.3,153,0,2,0,10,0,0,0,0,0,0,1,1,1
3081361,54,475.35432,-0.284645,122,-0.010509,0.274136,34.83,8.16,8.3,10.04,15.3325,11.28122195,42,10.796,7.515,10.018,21.471,0.550482002,0.994396073,1.03411,4.975703,4.913811,7.723819,512.69,3421.8639,1.5567,-39.54252,49.29781,1627.40162,968.50581,658.89582,0.00191068,0.01493565,-0.01723463,0.00032995,0.23792021,0.01556773,0.43174818,61.44,38.56,9.47761,18.9495,0.5070659,0.00212939,-156.52537,-19.68029,-1.4575457,1.161861,4.9,59.5,539,1,7,6,30,0,0,0,0,0,0,1,1,9
91778,34,407.61287,-0.329253,101,0.031513,0.360766,14.92,14.92,10.48,11.78,13.025,1.949942307,3,6.836,6.979,12.287,13.494,0.411904762,0.98698069,1.112612,4.113107,7.802897,19.224709,319.309,2532.45026,1.8037,-47.16053,37.7009,1263.24102,697.39973,565.84129,0.00462986,0.02404449,-0.01929868,0.0005743,0.24397254,0.02171022,0.59643834,46.65,53.35,11.99718,18.95496,0.52542513,0.00265913,-155.48956,-14.77589,-1.5514919,1.389531,4.5,38,448,0,5,4,23,0,0,0,0,0,0,1,1,49
80599,13,144.62184,-0.304479,37,0.049197,0.353676,15.55,22.7,15.51,14.86,17.155,3.213102084,13,4.209,3.6,7.362,8.13,0.42583281,0.965787598,0.000175,0.000739,2.270728,7.509889,52.2557,1094.42411,1.4808,-21.26375,23.62248,583.1579,266.75102,316.40687,0.00112053,0.01847483,-0.01351024,0.00017967,0.2250526,0.01589333,0.42942743,55.22,44.78,10.1234,16.69539,0.4892591,0.00240013,-39.92521,-13.32121,-0.8551292,0.062613,2.7,1,74,1,1,0,8,0,0,0,0,0,0,1,0,0
259331,60,440.40388,-0.308056,117,0.059953,0.368009,16.14,12.66,13.77,12.4,13.7425,1.476725685,49,9.575,7.518,10.468,18.837,0.511555278,0.983655352,1.19527,4.470115,4.01984,30.253071,540.1833,3563.65719,1.3848,-47.84593,48.70336,1635.65567,954.58224,681.07343,0.00243399,0.0181104,-0.01953784,0.00045142,0.2345462,0.01837581,0.50898279,53.08,46.92,11.3257,17.04663,0.4996072,0.00146273,-47.40045,-16.0415,-0.9859817,0.056401,4,49.8,585,1,3,6,29,5,5,0,0,0,0,1,1,9
23669238,30,538.22004,-0.343378,130,-0.123325,0.220053,8.88,28.76,13.46,11.15,15.5625,7.78974446,23,7.349,6.277,7.01,14.693,0.525125089,0.999659818,0.886284,3.332607,21.193592,93.233858,908.7142,2125.82248,2.8371,-76.88186,107.2625,1048.71088,731.44112,317.26976,0.01509066,0.05620278,-0.07969018,0.00220794,0.23469005,0.05776345,1.72271181,5.7,94.3,12.01327,22.26249,0.63488306,0.00913557,-85.42604,-21.55947,-1.808858,0.158981,2.4,65.6,733,0,20,7,30,0,0,0,0,0,0,2,1,24
8819,18,144.13209,-0.325913,38,-0.014978,0.310935,16.99,15.92,16.69,17.26,16.715,0.501323249,2,4.937,5.223,6.627,9.83,0.453413284,0.995543853,0.693519,2.712784,0.904013,26.498996,56.1811,1113.2357,1.4508,-34.20559,31.33787,604.13452,355.8161,248.31843,0.00580525,0.03035503,-0.02937219,0.00032734,0.24015533,0.02907418,0.81500955,16.43,83.57,11.32598,17.12302,0.5254611,0.00166857,-49.15889,-21.68799,-1.1814074,0.075849,-0.8,65.3,115,0,6,0,10,0,0,0,0,0,0,1,0,0
171808,80,561.64793,-0.081951,151,0.083724,0.165675,15.17,6.45,5.62,6.27,8.3775,3.93378555,71,8.412,9.747,10.905,16.254,0.440416192,0.966119829,1.639559,7.032272,13.002878,46.727801,568.8119,4005.08679,1.5714,-82.92741,70.46951,1754.71057,978.14234,776.56823,0.00024658,0.03046072,-0.03781026,0.00139779,0.2108599,0.03368579,0.91738674,27.4,72.6,7.1824,18.75914,0.48313752,0.00349997,-58.31892,-20.61907,-1.1116909,0.073854,2.4,283,688,10,16,7,37,12,12,0,0,0,0,2,0,0
6442842,51,422.86858,-0.318995,110,0.034158,0.353153,15.19,13.96,16.9,7.72,13.4425,3.464926947,51,8.091,9.075,9.429,15.377,0.453853192,0.950253368,1.667571,6.57194,6.254832,32.06398,268.4838,3214.51164,1.4741,-44.42667,25.082,1518.46792,860.8117,657.65623,0.00083076,0.01687369,-0.02016796,0.00027791,0.19412653,0.0181969,0.49798071,43.76,56.24,11.41761,18.88776,0.51858362,0.00265664,-66.28496,-15.85036,-1.1497427,0.156939,6,26.3,622,0,5,6,29,2,2,0,1,1,0,1,1,2
8081,12,90.07807,-0.360487,24,0.183729,0.544216,30.67,13.76,9.74,12.6,16.6925,8.201461379,9,3.24,4.256,6.377,6.407,0.375997653,0.988734568,0.623593,1.535959,2.706067,0.491083,57.7185,699.19282,1.4437,-33.29923,21.70061,413.43211,241.68293,171.74918,0.00058824,0.02251302,-0.030264,0.00033198,0.18354222,0.02563585,0.70022924,23.42,76.58,12.1572,17.12387,0.53150885,0.00179818,-47.4102,-20.7225,-1.1522424,0.08397,-0.4,27.7,21,0,3,0,6,0,0,0,0,0,0,1,0,0
19838382,34,236.19229,-0.129871,62,0.115143,0.245015,11.83,13.28,7.84,5.93,9.72,2.959062351,26,5.487,6.97,7.18,10.934,0.435895391,0.996355021,1.085588,4.576191,4.447255,8.614661,16.2418,1727.83665,1.5318,-52.70048,25.72952,812.16422,474.37002,337.7942,0.00105906,0.01622649,-0.02024083,0.00061166,0.13937617,0.01773954,0.48697836,56.36,43.64,4.84606,16.023,0.46444488,0.00617524,-62.84106,-20.48853,-1.0355535,0.045229,2.4,0,103,0,1,3,12,0,0,0,0,0,0,2,1,3
13436,24,218.33781,-0.311231,57,0.009271,0.320502,23.41,15.47,14.11,8.48,15.3675,5.331774447,24,6.065,6.366,7.622,11.755,0.456628987,0.969084913,0.943204,3.63924,3.549218,14.571979,102.3991,1791.68553,1.3656,-25.09564,20.9671,895.25012,415.97289,479.27723,-0.00143954,0.01681877,-0.01728624,0.00016956,0.24855784,0.01699361,0.46447192,44.82,55.18,10.30848,16.53194,0.48871864,0.00234875,-39.88446,-14.32359,-0.9320107,0.054983,4.4,50.6,128,0,2,3,14,0,0,0,0,0,0,1,1,8
6724,20,182.17529,-0.305239,47,-0.033963,0.271276,19.02,9.52,13.47,8.09,12.525,4.236074244,20,4.786,3.401,8.978,9.224,0.426977735,0.963643962,0.000253,0.001293,8.254839,13.128317,153.1597,1380.56371,1.4787,-53.50497,33.78046,711.27194,483.27929,227.99265,0.00234886,0.0218202,-0.03892481,0.00095388,0.1878109,0.02658599,0.74295105,38.84,61.16,11.64042,16.88543,0.51529401,0.00154442,-46.02707,-18.81824,-1.1904914,0.062325,1.9,34.1,267,0,2,0,14,0,0,0,0,0,0,1,1,12
12078,17,171.58125,-0.349204,44,-0.04055,0.308654,15.42,15.21,15.8,12.63,14.765,1.250649831,2,5.054,5.054,7.997,10.08,0.435778825,0.997229917,0.433296,2.172781,6.118795,15.300387,132.4184,1257.50597,1.529,-40.53146,36.14114,674.95579,388.36291,286.59288,0.00486501,0.02779268,-0.02620435,0.00059502,0.24883909,0.0266501,0.7379254,33.53,66.47,11.92331,18.35489,0.51842714,0.00222367,-50.36647,-15.61343,-1.093036,0.117828,2.5,45.8,146,0,2,1,11,0,0,0,0,0,0,1,0,0
6641,42,270.36675,-0.313808,73,0.059874,0.373682,7.57,15.74,7.85,9.32,10.12,3.312091484,38,6.007,8.355,9.198,11.113,0.387671806,0.925004162,1.495072,5.87843,0.254776,5.482596,95.4414,2453.52868,1.2348,-36.88542,13.9208,1151.01558,630.94439,520.07119,-0.00313394,0.00858154,-0.01734703,0.00020512,0.12070544,0.01310395,0.34128832,71.68,28.32,11.31861,16.25885,0.50045741,0.00122741,-48.1546,-19.4771,-1.0095497,0.033236,4.3,18.5,254,0,2,5,20,0,0,0,0,0,0,1,1,24
61410,36,198.30234,-0.346334,55,0.07825,0.424584,20.38,20.85,25.21,26.05,23.1225,2.530487848,35,9.326,5.251,5.865,18.61,0.626051268,0.997748231,0.736043,2.73103,2.297038,12.657819,196.6101,2015.10384,1.1027,-41.43807,17.6572,1072.11915,732.33667,339.78248,0.00112645,0.00927181,-0.01642933,0.00039636,0.09713961,0.01116623,0.3140253,76.83,23.17,10.77715,17.07848,0.50326647,0.00114429,-47.32597,-19.93902,-0.9968816,0.040258,4.3,26.3,152,0,2,10,14,0,0,0,0,0,0,1,1,1
7257,14,162.0167,-0.280327,41,0.048403,0.328729,16.11,15.13,15.39,13.91,15.135,0.793142484,14,4.726,3.5,7.619,9.381,0.457609756,0.992488362,0.000154,0.000648,5.887936,8.560119,83.5848,1153.33142,1.5742,-28.02683,53.22727,616.45853,229.86116,386.59737,-0.00026537,0.0328416,-0.01994994,0.00059728,0.14518939,0.02468998,0.67366955,32.13,67.87,11.08304,17.74188,0.49997843,0.00241388,-41.66976,-14.90271,-0.8948469,0.066893,2.7,26,97,1,1,0,9,0,0,0,0,0,0,1,1,6
2723891,21,183.59035,-0.168915,48,0.026573,0.195488,15.38,12.18,9.2,16.05,13.2025,2.734742904,18,5.296,5.211,6.559,10.328,0.467372613,0.975075529,0.706004,2.74851,2.632679,20.07713,246.302,1228.22459,1.675,-40.81828,75.8167,654.51795,298.44114,356.07681,0.00108141,0.03809621,-0.02994207,0.00116272,0.19299808,0.03376693,0.91593855,29.16,70.84,5.35444,18.83118,0.46663262,0.01578033,-46.40226,-18.73059,-1.1958053,0.073754,2.4,101,145,4,5,4,11,1,1,0,0,0,0,2,1,1
4828,38,248.32133,-0.268467,67,0.056597,0.325064,31.14,10.31,11.24,13.09,16.445,8.542969332,38,6.297,6.407,9.246,12.187,0.437751437,0.967683024,1.0435,4.086944,4.377113,29.377525,147.4171,2193.45621,1.2686,-60.45901,55.10826,1067.66789,573.81056,493.85733,-0.00392545,0.01936928,-0.03099149,0.00084897,0.23264327,0.0252444,0.67335153,46.54,53.46,9.7591,18.24108,0.50048103,0.00231842,-50.43032,-18.67403,-1.0575537,0.052136,1.8,57.3,248,3,3,6,18,1,0,1,0,0,0,1,0,0
7188,38,320.5602,-0.298404,85,-0.041371,0.257033,30.31,19.38,11.59,12.46,18.435,7.491049659,25,6.591,7.495,8.657,12.923,0.444471195,0.980351995,1.13647,4.044593,10.239657,34.822777,190.5697,2601.26746,1.3809,-52.85454,27.63257,1191.97212,778.23192,413.7402,0.00202253,0.02454541,-0.04034227,0.00062304,0.13020619,0.02943142,0.81711939,19.85,80.15,9.56504,16.89763,0.48192053,0.00345313,-35.60778,-12.95045,-0.8252818,0.032243,3.4,121,267,0,4,3,18,0,0,0,0,0,0,1,1,33
